c-ip,Organization
69.12.22.56,"SUNYAB-2 (State University of New York at Buffalo)"
69.161.206.5,"BCH-81 (Boulder Community Hospital)"
69.161.253.136,"WVU (West Virginia University)"
69.161.253.191,"WVU (West Virginia University)"
69.161.253.32,"WVU (West Virginia University)"
69.166.38.129,"WSU-2 (Washington State University)"
69.166.38.130,"WSU-2 (Washington State University)"
69.166.38.131,"WSU-2 (Washington State University)"
69.166.38.132,"WSU-2 (Washington State University)"
69.166.38.55,"WSU-2 (Washington State University)"
69.166.45.100,"WSU-2 (Washington State University)"
69.166.45.102,"WSU-2 (Washington State University)"
69.166.45.97,"WSU-2 (Washington State University)"
69.166.45.99,"WSU-2 (Washington State University)"
69.166.47.101,"WSU-2 (Washington State University)"
69.166.47.105,"WSU-2 (Washington State University)"
69.166.47.107,"WSU-2 (Washington State University)"
69.166.47.109,"WSU-2 (Washington State University)"
69.166.47.97,"WSU-2 (Washington State University)"
69.166.47.99,"WSU-2 (Washington State University)"
69.167.204.2,"UNION-40 (Union University)"
69.173.100.46,"THEBR-27 (The Broad Institute, Inc.)"
69.173.100.48,"THEBR-27 (The Broad Institute, Inc.)"
69.173.102.123,"THEBR-27 (The Broad Institute, Inc.)"
69.173.102.23,"THEBR-27 (The Broad Institute, Inc.)"
69.173.102.64,"THEBR-27 (The Broad Institute, Inc.)"
69.173.102.74,"THEBR-27 (The Broad Institute, Inc.)"
69.173.102.93,"THEBR-27 (The Broad Institute, Inc.)"
69.173.104.106,"THEBR-27 (The Broad Institute, Inc.)"
69.173.104.25,"THEBR-27 (The Broad Institute, Inc.)"
69.173.104.55,"THEBR-27 (The Broad Institute, Inc.)"
69.173.104.87,"THEBR-27 (The Broad Institute, Inc.)"
69.173.104.94,"THEBR-27 (The Broad Institute, Inc.)"
69.173.106.105,"THEBR-27 (The Broad Institute, Inc.)"
69.173.106.44,"THEBR-27 (The Broad Institute, Inc.)"
69.173.106.49,"THEBR-27 (The Broad Institute, Inc.)"
69.173.108.136,"THEBR-27 (The Broad Institute, Inc.)"
69.173.108.95,"THEBR-27 (The Broad Institute, Inc.)"
69.173.109.79,"THEBR-27 (The Broad Institute, Inc.)"
69.173.114.103,"THEBR-27 (The Broad Institute, Inc.)"
69.173.114.82,"THEBR-27 (The Broad Institute, Inc.)"
69.173.127.108,"THEBR-27 (The Broad Institute, Inc.)"
69.173.127.109,"THEBR-27 (The Broad Institute, Inc.)"
69.173.127.110,"THEBR-27 (The Broad Institute, Inc.)"
69.173.127.111,"THEBR-27 (The Broad Institute, Inc.)"
69.173.127.229,"THEBR-27 (The Broad Institute, Inc.)"
69.173.127.25,"THEBR-27 (The Broad Institute, Inc.)"
69.173.98.135,"THEBR-27 (The Broad Institute, Inc.)"
69.173.98.176,"THEBR-27 (The Broad Institute, Inc.)"
69.173.98.195,"THEBR-27 (The Broad Institute, Inc.)"
69.173.98.23,"THEBR-27 (The Broad Institute, Inc.)"
69.173.98.80,"THEBR-27 (The Broad Institute, Inc.)"
69.175.138.6,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.143.20,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.144.4,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.150.34,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.150.35,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.152.4,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.152.9,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.155.25,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.159.33,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.159.34,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.168.220,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.169.10,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.169.72,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.171.196,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.208.10,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.208.200,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.208.230,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.208.244,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.208.251,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.208.38,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.208.6,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.208.82,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.208.85,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.209.110,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.209.159,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.209.165,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.209.191,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.209.195,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.209.207,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.209.225,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.210.122,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.210.124,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.210.125,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.210.143,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.210.173,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.210.179,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.210.182,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.210.30,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.210.34,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.210.35,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.210.39,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.210.73,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.210.9,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.210.94,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.211.107,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.211.111,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.211.113,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.211.128,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.211.134,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.211.152,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.211.16,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.211.52,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.211.56,"TTUHS (Texas Tech University Health Sciences Center)"
69.175.212.65,"TTUHS (Texas Tech University Health Sciences Center)"
69.196.32.105,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.32.193,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.32.203,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.32.241,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.32.252,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.32.84,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.33.146,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.33.162,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.33.172,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.33.230,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.33.24,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.33.248,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.34.136,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.34.184,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.34.201,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.34.244,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.35.147,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.35.179,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.35.250,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.35.60,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.36.166,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.36.222,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.36.242,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.37.177,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.37.190,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.37.213,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.37.244,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.37.29,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.38.190,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.39.198,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.39.249,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.39.58,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.39.60,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.40.10,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.40.189,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.40.225,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.40.250,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.42.149,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.42.194,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.42.204,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.42.51,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.43.1,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.43.185,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.43.231,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.44.169,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.44.205,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.44.206,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.44.220,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.44.230,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.44.234,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.45.133,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.45.171,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.45.227,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.45.241,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.46.171,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.46.189,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.46.230,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.47.11,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.47.206,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.47.216,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.196.47.239,"THERE-41 (The Regents of the University of California - University of California, San Diego.)"
69.24.144.22,"NCH-12 (Nationwide Children's Hospital)"
69.24.145.22,"NCH-12 (Nationwide Children's Hospital)"
69.42.178.34,"SSHA (eHealth Ontario)"
69.42.181.174,"SSHA (eHealth Ontario)"
69.42.184.99,"SSHA (eHealth Ontario)"
69.43.114.2,"COLLE-7 (Colleges of the Fenway, Inc.)"
69.43.119.2,"COLLE-7 (Colleges of the Fenway, Inc.)"
69.43.120.2,"COLLE-7 (Colleges of the Fenway, Inc.)"
69.50.147.189,"SAU-1 (Southwestern Adventist University)"
69.50.155.79,"SAU-1 (Southwestern Adventist University)"
69.51.160.232,"PUC-1 (Purdue University Calumet)"
69.51.165.174,"PUC-1 (Purdue University Calumet)"
69.51.174.243,"PUC-1 (Purdue University Calumet)"
69.6.110.50,"SLU-4 (St. Lawrence University)"
69.67.83.101,"BCPS-3 (Baltimore County Public Schools)"
69.67.83.52,"BCPS-3 (Baltimore County Public Schools)"
69.67.83.93,"BCPS-3 (Baltimore County Public Schools)"
69.67.83.99,"BCPS-3 (Baltimore County Public Schools)"
69.67.91.64,"BCPS-3 (Baltimore County Public Schools)"
69.67.93.220,"BCPS-3 (Baltimore County Public Schools)"
69.77.16.238,"KEN-1 (Kansas Education Network)"
69.84.170.36,"MC-253 (Midland College)"
69.85.215.122,"USA-13 (University of South Alabama)"
69.85.215.128,"USA-13 (University of South Alabama)"
69.85.215.226,"USA-13 (University of South Alabama)"
69.85.215.227,"USA-13 (University of South Alabama)"
69.85.215.41,"USA-13 (University of South Alabama)"
69.85.215.52,"USA-13 (University of South Alabama)"
69.85.215.68,"USA-13 (University of South Alabama)"
69.85.216.156,"USA-13 (University of South Alabama)"
